10486401.730233121663,3520924.2318549063057,262.85000000000002274,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.54019963615337474,/data/sift/collection/sift_1657686415.844465.png,/data/sift/collection/depth_1657686415.844465.xml,69,0,0,0,0
10486401.729609465227,3520924.2325890390202,262.91999999999995907,4,0,0,257.92431640625,0,0,0,90,62685,-0.61577180949999998916,-2851,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686415.945730.png,/data/sift/collection/depth_1657686415.945730.xml,69,0,0,0,0
10486401.728362157941,3520924.230937238317,262.80000000000001137,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.17740070644070727,/data/sift/collection/sift_1657686416.060627.png,/data/sift/collection/depth_1657686416.060627.xml,69,0,0,0,0
10486401.728206243366,3520924.230937238317,262.89999999999997726,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.95866068170329299,/data/sift/collection/sift_1657686416.161950.png,/data/sift/collection/depth_1657686416.161950.xml,69,0,0,0,0
10486401.728829896078,3520924.2318549063057,262.88999999999998636,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686416.244649.png,/data/sift/collection/depth_1657686416.244649.xml,69,0,0,0,0
10486401.72851806879,3520924.2316713714972,262.87999999999999545,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.89786225282604448,/data/sift/collection/sift_1657686416.362349.png,/data/sift/collection/depth_1657686416.362349.xml,69,0,0,0,0
10486401.728673985228,3520924.2314878390171,262.85000000000002274,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,108.06009138010277582,/data/sift/collection/sift_1657686416.452948.png,/data/sift/collection/depth_1657686416.452948.xml,69,0,0,0,0
10486401.727738499641,3520924.2311207717285,262.90999999999996817,4,0,0,256.681854248046875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.17740070644070727,/data/sift/collection/sift_1657686416.558221.png,/data/sift/collection/depth_1657686416.558221.xml,69,0,0,0,0
10486401.728362157941,3520924.2314878390171,262.89999999999997726,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.82796164385969462,/data/sift/collection/sift_1657686416.643954.png,/data/sift/collection/depth_1657686416.643954.xml,69,0,0,0,0
10486401.727894414216,3520924.2322219721973,262.86000000000001364,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.81726332127853141,/data/sift/collection/sift_1657686416.749232.png,/data/sift/collection/depth_1657686416.749232.xml,69,0,0,0,0
10486401.727270759642,3520924.2318549063057,262.93000000000000682,4,0,0,256.681854248046875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686416.847556.png,/data/sift/collection/depth_1657686416.847556.xml,69,0,0,0,0
10486401.727738499641,3520924.2325890390202,262.93999999999999773,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686416.946562.png,/data/sift/collection/depth_1657686416.946562.xml,69,0,0,0,0
10486401.729141725227,3520924.2336902394891,262.89999999999997726,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.75467027659986741,/data/sift/collection/sift_1657686417.043943.png,/data/sift/collection/depth_1657686417.043943.xml,69,0,0,0,0
10486401.72851806879,3520924.2344243726693,262.93000000000000682,4,0,0,256.89862060546875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686417.145041.png,/data/sift/collection/depth_1657686417.145041.xml,69,0,0,0,0
10486401.730856776237,3520924.2344243726693,262.94999999999998863,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.10005804212809721,/data/sift/collection/sift_1657686417.240652.png,/data/sift/collection/depth_1657686417.240652.xml,69,0,0,0,0
10486401.728050328791,3520924.2358926390298,262.85000000000002274,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.81617469060482506,/data/sift/collection/sift_1657686417.341553.png,/data/sift/collection/depth_1657686417.341553.xml,69,0,0,0,0
10486401.72851806879,3520924.2331396392547,262.91999999999995907,4,0,0,257.435638427734375,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.02934857481160691,/data/sift/collection/sift_1657686417.445616.png,/data/sift/collection/depth_1657686417.445616.xml,69,0,0,0,0
10486401.72711484693,3520924.2338737724349,262.93999999999999773,4,0,0,256.35968017578125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686417.546549.png,/data/sift/collection/depth_1657686417.546549.xml,69,0,0,0,0
10486401.72680301778,3520924.2329561053775,262.93000000000000682,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.17740070644070727,/data/sift/collection/sift_1657686417.660909.png,/data/sift/collection/depth_1657686417.660909.xml,69,0,0,0,0
10486401.727426672354,3520924.2333231722005,262.97000000000002728,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.82796164385969462,/data/sift/collection/sift_1657686417.746532.png,/data/sift/collection/depth_1657686417.746532.xml,69,0,0,0,0
10486401.727894414216,3520924.2324055060744,262.87999999999999545,4,0,0,256.35968017578125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686417.844440.png,/data/sift/collection/depth_1657686417.844440.xml,69,0,0,0,0
10486401.72851806879,3520924.2320384397171,262.87999999999999545,4,0,0,257.435638427734375,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.88797278859502171,/data/sift/collection/sift_1657686417.949946.png,/data/sift/collection/depth_1657686417.949946.xml,69,0,0,0,0
10486401.727582588792,3520924.2324055060744,262.89999999999997726,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.10005804212809721,/data/sift/collection/sift_1657686418.043569.png,/data/sift/collection/depth_1657686418.043569.xml,69,0,0,0,0
10486401.729297639802,3520924.2353420387954,262.93000000000000682,4,0,0,257.435638427734375,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.10525465074401552,/data/sift/collection/sift_1657686418.149689.png,/data/sift/collection/depth_1657686418.149689.xml,69,0,0,0,0
10486401.72851806879,3520924.2331396392547,262.88999999999998636,4,0,0,257.387939453125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.95866068170329299,/data/sift/collection/sift_1657686418.257514.png,/data/sift/collection/depth_1657686418.257514.xml,69,0,0,0,0
10486401.727582588792,3520924.2320384397171,262.84000000000003183,4,0,0,257.92431640625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.47854390869562735,/data/sift/collection/sift_1657686418.344872.png,/data/sift/collection/depth_1657686418.344872.xml,69,0,0,0,0
10486401.728206243366,3520924.2313043065369,262.90999999999996817,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686418.444529.png,/data/sift/collection/depth_1657686418.444529.xml,69,0,0,0,0
10486401.72711484693,3520924.2325890390202,262.91999999999995907,4,0,0,256.89862060546875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.8253047736183845,/data/sift/collection/sift_1657686418.545774.png,/data/sift/collection/depth_1657686418.545774.xml,69,0,0,0,0
10486401.72711484693,3520924.2311207717285,262.90999999999996817,4,0,0,257.92431640625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.88797278859502171,/data/sift/collection/sift_1657686418.647901.png,/data/sift/collection/depth_1657686418.647901.xml,69,0,0,0,0
10486401.727270759642,3520924.2324055060744,262.87000000000000455,4,0,0,256.943267822265625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.89786225282604448,/data/sift/collection/sift_1657686418.749620.png,/data/sift/collection/depth_1657686418.749620.xml,69,0,0,0,0
10486401.727582588792,3520924.2303866394795,262.81999999999999318,4,0,0,256.35968017578125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.32240492110403807,/data/sift/collection/sift_1657686418.850538.png,/data/sift/collection/depth_1657686418.850538.xml,69,0,0,0,0
10486401.728362157941,3520924.2305701719597,262.93000000000000682,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,108.12915898028346362,/data/sift/collection/sift_1657686418.944072.png,/data/sift/collection/depth_1657686418.944072.xml,69,0,0,0,0
10486401.727270759642,3520924.2300195721909,262.87999999999999545,4,0,0,256.681854248046875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686419.043652.png,/data/sift/collection/depth_1657686419.043652.xml,69,0,0,0,0
10486401.727426672354,3520924.2307537058368,262.88999999999998636,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.53888561864636131,/data/sift/collection/sift_1657686419.143606.png,/data/sift/collection/depth_1657686419.143606.xml,69,0,0,0,0
10486401.726647103205,3520924.2313043065369,262.87999999999999545,4,0,0,257.639892578125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.46380228152882808,/data/sift/collection/sift_1657686419.242738.png,/data/sift/collection/depth_1657686419.242738.xml,69,0,0,0,0
10486401.727738499641,3520924.2303866394795,262.87999999999999545,4,0,0,256.89862060546875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,107.39435666627036881,/data/sift/collection/sift_1657686419.340245.png,/data/sift/collection/depth_1657686419.340245.xml,69,0,0,0,0
10486401.728206243366,3520924.2316713714972,262.80000000000001137,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.89786225282604448,/data/sift/collection/sift_1657686419.445823.png,/data/sift/collection/depth_1657686419.445823.xml,69,0,0,0,0
10486401.72851806879,3520924.230937238317,262.86000000000001364,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.60519964195360387,/data/sift/collection/sift_1657686419.545662.png,/data/sift/collection/depth_1657686419.545662.xml,69,0,0,0,0
10486401.728829896078,3520924.2311207717285,262.86000000000001364,4,0,0,255.6508026123046875,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.67588753506188937,/data/sift/collection/sift_1657686419.645280.png,/data/sift/collection/depth_1657686419.645280.xml,69,0,0,0,0
10486401.73054494895,3520924.2331396392547,262.85000000000002274,4,0,0,256.636138916015625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.67588753506188937,/data/sift/collection/sift_1657686419.740263.png,/data/sift/collection/depth_1657686419.740263.xml,69,0,0,0,0
10486401.728362157941,3520924.2311207717285,262.89999999999997726,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686419.843814.png,/data/sift/collection/depth_1657686419.843814.xml,69,0,0,0,0
10486401.727426672354,3520924.2305701719597,262.83000000000004093,4,0,0,257.733001708984375,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.39311438842051416,/data/sift/collection/sift_1657686419.959315.png,/data/sift/collection/depth_1657686419.959315.xml,67,0,0,0,0
10486401.727894414216,3520924.2313043065369,262.84000000000003183,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.68233889122726055,/data/sift/collection/sift_1657686420.048413.png,/data/sift/collection/depth_1657686420.048413.xml,50,0,0,0,0
10486401.72711484693,3520924.2314878390171,262.87999999999999545,4,0,0,256.590484619140625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686420.143972.png,/data/sift/collection/depth_1657686420.143972.xml,46,0,0,0,0
10486401.727426672354,3520924.2316713714972,262.83000000000004093,4,0,0,256.35968017578125,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.60519964195360387,/data/sift/collection/sift_1657686420.240212.png,/data/sift/collection/depth_1657686420.240212.xml,33,0,0,0,0
10486401.72851806879,3520924.2316713714972,262.87000000000000455,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686420.351801.png,/data/sift/collection/depth_1657686420.351801.xml,30,0,0,0,0
10486401.726958932355,3520924.2318549063057,262.90999999999996817,4,0,0,257.686431884765625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,106.61830247179447895,/data/sift/collection/sift_1657686420.445901.png,/data/sift/collection/depth_1657686420.445901.xml,16,0,0,0,0
10486401.72680301778,3520924.2307537058368,262.88999999999998636,4,0,0,256.943267822265625,0,0,0,90,62686,-0.61555582500000005641,-2850,90.3955078125,105.88797278859502171,/data/sift/collection/sift_1657686420.545510.png,/data/sift/collection/depth_1657686420.545510.xml,7,0,0,0,0
10486401.72711484693,3520924.2318549063057,262.93999999999999773,4,0,0,257.686431884765625,0,0,0,90,62685,-0.61577180949999998916,-2851,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686420.660380.png,/data/sift/collection/depth_1657686420.660380.xml,3,0,0,0,0
10486401.727270759642,3520924.2320384397171,262.86000000000001364,4,0,0,256.636138916015625,0,0,0,90,62683,-0.61620377849999996567,-2853,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686420.747310.png,/data/sift/collection/depth_1657686420.747310.xml,2,0,0,0,0
10486401.727582588792,3520924.2324055060744,262.96000000000003638,4,0,0,256.35968017578125,0,0,0,90,62679,-0.61706771649999991869,-2857,90.3955078125,105.74657542817021749,/data/sift/collection/sift_1657686420.850228.png,/data/sift/collection/depth_1657686420.850228.xml,1,0,0,0,0
10486401.72851806879,3520924.2313043065369,262.84000000000003183,4,0,0,257.686431884765625,0,0,0,90,62675,-0.61793165449999998273,-2861,90.3955078125,106.82796164385969462,/data/sift/collection/sift_1657686420.945291.png,/data/sift/collection/depth_1657686420.945291.xml,1,0,0,0,0
10486401.727426672354,3520924.2324055060744,262.83000000000004093,4,0,0,257.483367919921875,0,0,0,90,62671,-0.61879559250000004678,-2865,90.3955078125,106.75467027659986741,/data/sift/collection/sift_1657686421.044658.png,/data/sift/collection/depth_1657686421.044658.xml,0,0,0,0,0
10486401.727426672354,3520924.2320384397171,262.91999999999995907,4,0,0,256.636138916015625,0,0,0,90,62667,-0.6196595304999999998,-2869,90.3955078125,107.39435666627036881,/data/sift/collection/sift_1657686421.144348.png,/data/sift/collection/depth_1657686421.144348.xml,0,0,0,0,0
10486401.72851806879,3520924.2331396392547,262.83000000000004093,4,0,0,256.406494140625,0,0,0,90,62664,-0.62030748400000002007,-2872,90.3955078125,107.03762081592493871,/data/sift/collection/sift_1657686421.245512.png,/data/sift/collection/depth_1657686421.245512.xml,0,0,0,0,0
10486401.72851806879,3520924.2342408397235,262.85000000000002274,4,0,0,257.733001708984375,0,0,0,90,62663,-0.62052346850000006384,-2873,90.3955078125,107.03762081592493871,/data/sift/collection/sift_1657686421.343065.png,/data/sift/collection/depth_1657686421.343065.xml,0,0,0,0,0
10486401.727582588792,3520924.2340573053807,262.91999999999995907,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,107.17740070644070727,/data/sift/collection/sift_1657686421.448726.png,/data/sift/collection/depth_1657686421.448726.xml,0,0,0,0,0
10486401.727738499641,3520924.2327725719661,262.86000000000001364,4,0,0,256.636138916015625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,108.82272925667274421,/data/sift/collection/sift_1657686421.547062.png,/data/sift/collection/depth_1657686421.547062.xml,0,0,0,0,0
10486401.727426672354,3520924.2331396392547,262.87000000000000455,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.7580823623102475,/data/sift/collection/sift_1657686421.661144.png,/data/sift/collection/depth_1657686421.661144.xml,13,0,0,0,0
10486401.729141725227,3520924.2313043065369,262.99000000000000909,4,0,0,257.733001708984375,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.7580823623102475,/data/sift/collection/sift_1657686421.748412.png,/data/sift/collection/depth_1657686421.748412.xml,77,0,0,0,0
10486401.728206243366,3520924.2322219721973,262.91999999999995907,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.96774153437546317,/data/sift/collection/sift_1657686421.846960.png,/data/sift/collection/depth_1657686421.846960.xml,70,0,0,0,0
10486401.727582588792,3520924.2318549063057,262.93000000000000682,4,0,0,257.92431640625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,107.38704921479747156,/data/sift/collection/sift_1657686421.941730.png,/data/sift/collection/depth_1657686421.941730.xml,69,0,0,0,0
10486401.728050328791,3520924.2307537058368,262.89999999999997726,4,0,0,256.636138916015625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,105.88797278859502171,/data/sift/collection/sift_1657686422.053236.png,/data/sift/collection/depth_1657686422.053236.xml,69,0,0,0,0
10486401.726335275918,3520924.2314878390171,262.91999999999995907,4,0,0,257.92431640625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,105.53449017463709936,/data/sift/collection/sift_1657686422.144065.png,/data/sift/collection/depth_1657686422.144065.xml,69,0,0,0,0
10486401.727582588792,3520924.2316713714972,262.87000000000000455,4,0,0,257.92431640625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,108.06009138010277582,/data/sift/collection/sift_1657686422.249118.png,/data/sift/collection/depth_1657686422.249118.xml,69,0,0,0,0
10486401.727270759642,3520924.2327725719661,262.93000000000000682,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,105.81726332127853141,/data/sift/collection/sift_1657686422.363353.png,/data/sift/collection/depth_1657686422.363353.xml,70,0,0,0,0
10486401.727270759642,3520924.2331396392547,262.89999999999997726,4,0,0,256.636138916015625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.82796164385969462,/data/sift/collection/sift_1657686422.445416.png,/data/sift/collection/depth_1657686422.445416.xml,70,0,0,0,0
10486401.729765379801,3520924.2329561053775,263.02999999999997272,4,0,0,256.681854248046875,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,105.95866068170329299,/data/sift/collection/sift_1657686422.553097.png,/data/sift/collection/depth_1657686422.553097.xml,69,0,0,0,0
10486401.727894414216,3520924.2294689719565,262.86000000000001364,4,0,0,257.733001708984375,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,107.45693916005537005,/data/sift/collection/sift_1657686422.647336.png,/data/sift/collection/depth_1657686422.647336.xml,69,0,0,0,0
10486401.727894414216,3520924.2298360387795,262.93000000000000682,4,0,0,257.733001708984375,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,107.24727998799014017,/data/sift/collection/sift_1657686422.747419.png,/data/sift/collection/depth_1657686422.747419.xml,69,0,0,0,0
10486401.72680301778,3520924.2305701719597,262.91999999999995907,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,107.03762081592493871,/data/sift/collection/sift_1657686422.860036.png,/data/sift/collection/depth_1657686422.860036.xml,64,0,0,0,0
10486401.72680301778,3520924.2296525062993,262.93000000000000682,4,0,0,256.681854248046875,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.7580823623102475,/data/sift/collection/sift_1657686422.949427.png,/data/sift/collection/depth_1657686422.949427.xml,20,0,0,0,0
10486401.726958932355,3520924.2324055060744,262.93999999999999773,4,0,0,257.92431640625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,106.82796164385969462,/data/sift/collection/sift_1657686423.044894.png,/data/sift/collection/depth_1657686423.044894.xml,7,0,0,0,0
10486401.726335275918,3520924.2305701719597,262.93000000000000682,4,0,0,257.686431884765625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,108.26727310417246031,/data/sift/collection/sift_1657686423.145008.png,/data/sift/collection/depth_1657686423.145008.xml,3,0,0,0,0
10486401.726958932355,3520924.2325890390202,262.93999999999999773,4,0,0,256.636138916015625,0,0,0,90,62661,-0.62095543750000004035,-2875,90.3955078125,108.67666414861901103,/data/sift/collection/sift_1657686423.245082.png,/data/sift/collection/depth_1657686423.245082.xml,2,0,0,0,0
10486401.726023452356,3520924.2313043065369,262.93999999999999773,4,0,0,257.733001708984375,0,0,0,90,62660,-0.6211714219999999731,-2876,90.3955078125,108.67666414861901103,/data/sift/collection/sift_1657686423.344107.png,/data/sift/collection/depth_1657686423.344107.xml,2,0,0,0,0
